Time,Voltage
0,-69.91268166796614
0.1,-69.82552646779396
0.2,-69.7385340939145
0.30000000000000004,-69.65170424171879
0.4,-69.56503660750536
0.5,-69.47853088831438
0.6,-69.39218678180808
0.7,-69.30600398620948
0.7999999999999999,-69.2199822002784
0.8999999999999999,-69.134121123306
0.9999999999999999,-69.04842045511674
1.0999999999999999,-68.96287989607251
1.2,-68.8774991470767
1.3,-68.7922779095774
1.4000000000000001,-68.70721588556961
1.5000000000000002,-68.62231277759666
1.6000000000000003,-68.53756828875096
1.7000000000000004,-68.45298212267423
1.8000000000000005,-68.3685539835574
1.9000000000000006,-68.28428357614033
2.0000000000000004,-68.20017060571112
2.1000000000000005,-68.11621477810564
2.2000000000000006,-68.0324157997066
2.3000000000000007,-67.94877337744278
2.400000000000001,-67.86528721878815
2.500000000000001,-67.78195703176098
2.600000000000001,-67.69878252492282
2.700000000000001,-67.61576340737751
2.800000000000001,-67.53289938877026
2.9000000000000012,-67.45019017928654
3.0000000000000013,-67.36763548965108
3.1000000000000014,-67.28523503112682
3.2000000000000015,-67.20298851551382
3.3000000000000016,-67.12089565514825
3.4000000000000017,-67.0389561629012
3.5000000000000018,-66.95716975217769
3.600000000000002,-66.87553613691547
3.700000000000002,-66.79405503158398
3.800000000000002,-66.7127261511832
3.900000000000002,-66.63154921124251
4.000000000000002,-66.5505239278196
4.100000000000001,-66.46965001749922
4.200000000000001,-66.38892719739218
4.300000000000001,-66.30835518513405
4.4,-66.22793369888407
4.5,-66.14766245732399
4.6,-66.06754117965679
4.699999999999999,-65.9875695856056
4.799999999999999,-65.90774739541249
4.899999999999999,-65.82807432983716
4.999999999999998,-65.74855011015586
5.099999999999998,-65.6691744581601
5.1999999999999975,-65.58994709615543
5.299999999999997,-65.51086774696017
5.399999999999997,-65.43193613390427
5.4999999999999964,-65.35315198082792
5.599999999999996,-65.27451501208034
5.699999999999996,-65.19602495251857
5.799999999999995,-65.11768152750605
5.899999999999995,-65.03948446291143
5.999999999999995,-64.96143348510724
6.099999999999994,-64.88352832096851
6.199999999999994,-64.80576869787154
6.299999999999994,-64.7281543436925
6.399999999999993,-64.65068498680604
6.499999999999993,-64.573360356084
6.5999999999999925,-64.49618018089396
6.699999999999992,-64.4191441910979
6.799999999999992,-64.34225211705075
6.8999999999999915,-64.26550368959897
6.999999999999991,-64.18889864007915
7.099999999999991,-64.11243670031647
7.19999999999999,-64.03611760262334
7.29999999999999,-63.959941079797815
7.39999999999999,-63.88390686512213
7.499999999999989,-63.80801469236114
7.599999999999989,-63.73226429576086
7.699999999999989,-63.656655410046795
7.799999999999988,-63.58118777042243
7.899999999999988,-63.50586111256759
7.999999999999988,-63.430675172636796
8.099999999999987,-63.3556296872577
8.199999999999987,-63.28072439352931
8.299999999999986,-63.20595902902038
8.399999999999986,-63.13133333176761
8.499999999999986,-63.05684704027398
8.599999999999985,-62.982499893506926
8.699999999999985,-62.90829163089659
8.799999999999985,-62.834221992333944
8.899999999999984,-62.760290718168974
8.999999999999984,-62.686497549208774
9.099999999999984,-62.61284222671566
9.199999999999983,-62.5393244924052
9.299999999999983,-62.465944088444274
9.399999999999983,-62.39270075744905
9.499999999999982,-62.3195942424829
9.599999999999982,-62.2466242870544
9.699999999999982,-62.173790635115175
9.799999999999981,-62.10109303105776
9.89999999999998,-62.028531219713386
9.99999999999998,-61.95610494634981
10.09999999999998,-61.88381395666901
10.19999999999998,-61.81165799680489
10.29999999999998,-61.73963681332093
10.399999999999979,-61.66775015320779
10.499999999999979,-61.5959977638809
10.599999999999978,-61.524379393177924
10.699999999999978,-61.452894789356286
10.799999999999978,-61.381543701090564
10.899999999999977,-61.31032587746988
10.999999999999977,-61.239241067995195
11.099999999999977,-61.168289022576616
11.199999999999976,-61.09746949153057
11.299999999999976,-61.02678222557701
11.399999999999975,-60.95622697583649
11.499999999999975,-60.88580349382724
11.599999999999975,-60.81551153146212
11.699999999999974,-60.745350841045564
11.799999999999974,-60.675321175270454
11.899999999999974,-60.605422287214935
11.999999999999973,-60.535653930339116
12.099999999999973,-60.46601585848177
12.199999999999973,-60.396507825856915
12.299999999999972,-60.32712958705038
12.399999999999972,-60.25788089701621
12.499999999999972,-60.1887615110731
12.599999999999971,-60.11977118490071
12.69999999999997,-60.050909674535895
12.79999999999997,-59.982176736368814
12.89999999999997,-59.91357212713907
12.99999999999997,-59.84509560393167
13.09999999999997,-59.77674692417294
13.199999999999969,-59.70852584562638
13.299999999999969,-59.64043212638836
13.399999999999968,-59.57246552488378
13.499999999999968,-59.50462579986164
13.599999999999968,-59.43691271039048
13.699999999999967,-59.36932601585377
13.799999999999967,-59.30186547594515
13.899999999999967,-59.234530850663624
13.999999999999966,-59.16732190030863
14.099999999999966,-59.10023838547498
14.199999999999966,-59.03328006704774
14.299999999999965,-58.96644670619695
14.399999999999965,-58.8997380643723
14.499999999999964,-58.83315390329762
14.599999999999964,-58.76669398496533
14.699999999999964,-58.7003580716307
14.799999999999963,-58.63414592580605
14.899999999999963,-58.56805731025476
14.999999999999963,-58.50209198798525
15.099999999999962,-58.43624972224478
15.199999999999962,-58.37053027651307
15.299999999999962,-58.3049334144959
15.399999999999961,-58.23945890011848
15.499999999999961,-58.17410649751875
15.59999999999996,-58.10887597104048
15.69999999999996,-58.04376708522631
15.79999999999996,-57.97877960481056
15.89999999999996,-57.913913294711946
15.99999999999996,-57.849167920026126
16.09999999999996,-57.78454324601812
16.19999999999996,-57.72003903811452
16.29999999999996,-57.65565506189563
16.399999999999963,-57.59139108308737
16.499999999999964,-57.527246867553075
16.599999999999966,-57.463222181285026
16.699999999999967,-57.39931679039598
16.79999999999997,-57.335530461110366
16.89999999999997,-57.27186295975544
16.99999999999997,-57.20831405275214
17.099999999999973,-57.14488350660588
17.199999999999974,-57.08157108789709
17.299999999999976,-57.018376563271566
17.399999999999977,-56.95529969943071
17.49999999999998,-56.89234026312148
17.59999999999998,-56.829498021126234
17.69999999999998,-56.76677274025229
17.799999999999983,-56.7041641873214
17.899999999999984,-56.641672129158906
17.999999999999986,-56.579296332582786
18.099999999999987,-56.51703656439241
18.19999999999999,-56.45489259135718
18.29999999999999,-56.39286418020486
18.39999999999999,-56.33095109760977
18.499999999999993,-56.269153110180696
18.599999999999994,-56.207469984448636
18.699999999999996,-56.14590148685427
18.799999999999997,-56.08444738373525
18.9,-56.02310744131321
19.0,-55.96188142568058
19.1,-55.90076910278715
19.200000000000003,-55.83977023842641
19.300000000000004,-55.778884598221595
19.400000000000006,-55.71811194761152
19.500000000000007,-55.657452051836216
19.60000000000001,-55.59690467592223
19.70000000000001,-55.536469584667714
19.80000000000001,-55.476146542627205
19.900000000000013,-55.41593531409626
20.000000000000014,-55.35583566309566
20.100000000000016,-55.29584735335554
20.200000000000017,-55.23597014829906
20.30000000000002,-55.17620381102593
20.40000000000002,-55.11654810429562
20.50000000000002,-55.05700279051028
20.600000000000023,-54.9975676316974
20.700000000000024,-54.93824238949213
20.800000000000026,-54.87902682511941
20.900000000000027,-54.8199206993757
21.00000000000003,-54.7609237726105
21.10000000000003,-54.702035804707506
21.20000000000003,-54.64325655506555
21.300000000000033,-54.58458578257911
21.400000000000034,-54.52602324561867
21.500000000000036,-54.4675687020106
21.600000000000037,-54.40922190901689
21.70000000000004,-54.35098262331444
21.80000000000004,-54.29285060097406
21.90000000000004,-54.234825597439254
22.000000000000043,-54.176907367504484
22.100000000000044,-54.11909566529327
22.200000000000045,-54.06139024423591
22.300000000000047,-54.00379085704682
22.40000000000005,-53.94629725570162
22.50000000000005,-53.88890919141379
22.60000000000005,-53.83162641461103
22.700000000000053,-53.7744486749113
22.800000000000054,-53.717375721098435
22.900000000000055,-53.66040730109749
23.000000000000057,-53.60354316194967
23.10000000000006,-53.546783049786924
23.20000000000006,-53.49012670980615
23.30000000000006,-53.43357388624308
23.400000000000063,-53.37712432234578
23.500000000000064,-53.32077776034774
23.600000000000065,-53.26453394144063
23.700000000000067,-53.2083926057467
23.800000000000068,-53.152353492290715
23.90000000000007,-53.09641633897155
24.00000000000007,-53.04058088253345
24.100000000000072,-52.984846858536805
24.200000000000074,-52.929214001328596
24.300000000000075,-52.87368204401239
24.400000000000077,-52.818250718417985
24.500000000000078,-52.76291975507061
24.60000000000008,-52.70768888315974
24.70000000000008,-52.65255783050746
24.800000000000082,-52.5975263235365
24.900000000000084,-52.5425940872377
25.000000000000085,-52.48776084513722
25.100000000000087,-52.43302631926316
25.200000000000088,-52.37839023011193
25.30000000000009,-52.323852296613964
25.40000000000009,-52.26941223609919
25.500000000000092,-52.215069764261955
25.600000000000094,-52.16082459512549
25.700000000000095,-52.106676441006
25.800000000000097,-52.0526250124762
25.900000000000098,-51.99867001832847
26.0000000000001,-51.94481116553749
26.1000000000001,-51.89104815922241
26.200000000000102,-51.83738070260859
26.300000000000104,-51.7838084969888
26.400000000000105,-51.73033124168392
26.500000000000107,-51.67694863400325
26.600000000000108,-51.6236603692042
26.70000000000011,-51.570466140451536
26.80000000000011,-51.51736563877613
26.900000000000112,-51.46435855303315
27.000000000000114,-51.411444569859796
27.100000000000115,-51.35862337363238
27.200000000000117,-51.30589464642306
27.300000000000118,-51.25325806795585
27.40000000000012,-51.200713315562176
27.50000000000012,-51.1482600641359
27.600000000000122,-51.09589798608771
27.700000000000124,-51.04362675129897
27.800000000000125,-50.99144602707503
27.900000000000126,-50.939355478097866
28.000000000000128,-50.88735476637823
28.10000000000013,-50.835443551207106
28.20000000000013,-50.78362148910662
28.300000000000132,-50.731888233780275
28.400000000000134,-50.6802434360626
28.500000000000135,-50.62868674386815
28.600000000000136,-50.57721780213984
28.700000000000138,-50.52583625279664
28.80000000000014,-50.47454173468054
28.90000000000014,-50.42333388350296
29.000000000000142,-50.37221233179034
29.100000000000144,-50.32117670882906
29.200000000000145,-50.27022664060968
29.300000000000146,-50.21936174977043
29.400000000000148,-50.168581655539924
29.50000000000015,-50.11788597367918
29.60000000000015,-50.06727431642278
29.700000000000152,-50.01674629241937
29.800000000000153,-49.966301506671215
29.900000000000155,-49.915939560473056
30.000000000000156,-49.86566005135006
30.100000000000158,-49.81546257299499
30.20000000000016,-49.76534671520441
30.30000000000016,-49.71531206381411
30.400000000000162,-49.66535820063358
30.500000000000163,-49.61548470337953
30.600000000000165,-49.565691145608554
30.700000000000166,-49.51597709664873
30.800000000000168,-49.466342121530346
30.90000000000017,-49.41678578091552
31.00000000000017,-49.36730763102686
31.100000000000172,-49.31790722357506
31.200000000000173,-49.268584105685406
31.300000000000175,-49.21933781982317
31.400000000000176,-49.170167903717925
31.500000000000178,-49.121073890286695
31.60000000000018,-49.072055307555885
31.70000000000018,-49.02311167858204
31.800000000000182,-48.97424252137138
31.900000000000183,-48.925447348798
32.000000000000185,-48.876725668520876
32.100000000000186,-48.82807698289942
32.20000000000019,-48.779500788907775
32.30000000000019,-48.73099657804764
32.40000000000019,-48.68256383625967
32.50000000000019,-48.63420204383344
32.60000000000019,-48.58591067531586
32.700000000000195,-48.537689199418026
32.800000000000196,-48.48953707892052
32.9000000000002,-48.441453770577056
33.0000000000002,-48.39343872501642
33.1000000000002,-48.345491386642735
33.2000000000002,-48.29761119353387
33.3000000000002,-48.24979757733814
33.400000000000205,-48.20204996316906
33.500000000000206,-48.154367769498144
33.60000000000021,-48.106750408045826
33.70000000000021,-48.05919728367028
33.80000000000021,-48.011707794254136
33.90000000000021,-47.9642813305891
34.00000000000021,-47.91691727625831
34.100000000000215,-47.869615007516444
34.200000000000216,-47.82237389316748
34.30000000000022,-47.77519329444006
34.40000000000022,-47.72807256486032
34.50000000000022,-47.68101105012225
34.60000000000022,-47.63400808795535
34.70000000000022,-47.58706300798962
34.800000000000225,-47.54017513161775
34.900000000000226,-47.49334377185444
35.00000000000023,-47.446568233192764
35.10000000000023,-47.39984781145749
35.20000000000023,-47.35318179365524
35.30000000000023,-47.30656945782145
35.40000000000023,-47.260010072864
35.500000000000234,-47.21350289840331
35.600000000000236,-47.16704718460905
35.70000000000024,-47.12064217203307
35.80000000000024,-47.074287091438634
35.90000000000024,-47.02798116362571
36.00000000000024,-46.981723599252334
36.10000000000024,-46.935513598651774
36.200000000000244,-46.88935035164545
36.300000000000246,-46.84323303735146
36.40000000000025,-46.797160823988584
36.50000000000025,-46.751132868675555
36.60000000000025,-46.705148317225536
36.70000000000025,-46.65920630393559
36.80000000000025,-46.613305951371025
36.900000000000254,-46.567446370144346
37.000000000000256,-46.52162665868878
37.10000000000026,-46.4758459030261
37.20000000000026,-46.43010317652856
37.30000000000026,-46.38439753967485
37.40000000000026,-46.33872803979966
37.50000000000026,-46.29309371083693
37.600000000000264,-46.24749357305626
37.700000000000266,-46.20192663279255
37.80000000000027,-46.15639188216838
37.90000000000027,-46.110888298809066
38.00000000000027,-46.06541484555008
38.10000000000027,-46.0199704701365
38.20000000000027,-45.974554104914375
38.300000000000274,-45.92916466651357
38.400000000000276,-45.88380105552187
38.50000000000028,-45.838462156150044
38.60000000000028,-45.79314683588753
38.70000000000028,-45.74785394514841
38.80000000000028,-45.702582316907296
38.90000000000028,-45.65733076632493
39.000000000000284,-45.61209809036285
39.100000000000286,-45.56688306738701
39.20000000000029,-45.52168445675977
39.30000000000029,-45.47650099841992
39.40000000000029,-45.431331412450305
39.50000000000029,-45.386174398632484
39.60000000000029,-45.34102863598815
39.700000000000294,-45.29589278230662
39.800000000000296,-45.250765473658
39.9000000000003,-45.20564532389141
40.0000000000003,-45.160530924117815
40.1000000000003,-45.11542084217675
40.2000000000003,-45.070313622086424
40.3000000000003,-45.0252077834765
40.400000000000304,-44.98010182100299
40.500000000000306,-44.93499420374438
40.60000000000031,-44.889883374578545
40.70000000000031,-44.84476774953938
40.80000000000031,-44.799645717152586
40.90000000000031,-44.754515637749705
41.00000000000031,-44.70937584275954
41.100000000000314,-44.66422463397601
41.200000000000315,-44.61906028280161
41.30000000000032,-44.57388102946538
41.40000000000032,-44.52868508221435
41.50000000000032,-44.48347061647749
41.60000000000032,-44.438235774000844
41.70000000000032,-44.39297866195285
41.800000000000324,-44.347697351998406
41.900000000000325,-44.30238987934055
42.00000000000033,-44.257054241728255
42.10000000000033,-44.21168839842895
42.20000000000033,-44.16629026916422
42.30000000000033,-44.1208577330072
42.40000000000033,-44.07538862723977
42.500000000000334,-44.02988074616808
42.600000000000335,-43.98433183989437
42.70000000000034,-43.93873961304316
42.80000000000034,-43.89310172343991
42.90000000000034,-43.847415780739816
43.00000000000034,-43.80167934500463
43.10000000000034,-43.75588992522506
43.200000000000344,-43.710044977786325
43.300000000000345,-43.66414190487404
43.40000000000035,-43.618178052817946
43.50000000000035,-43.57215071037024
43.60000000000035,-43.52605710691567
43.70000000000035,-43.47989441060999
43.80000000000035,-43.43365972644329
43.900000000000354,-43.387350094224786
44.000000000000355,-43.34096248648494
44.10000000000036,-43.294493806291015
44.20000000000036,-43.24794088497174
44.30000000000036,-43.201300479746514
44.40000000000036,-43.15456927125431
44.50000000000036,-43.107743860977216
44.600000000000364,-43.060820768553185
44.700000000000365,-43.01379642897227
44.80000000000037,-42.96666718965023
44.90000000000037,-42.91942930737312
45.00000000000037,-42.872078945105955
45.10000000000037,-42.824612168658156
45.20000000000037,-42.77702494319813
45.300000000000374,-42.72931312960867
45.400000000000375,-42.681472480674444
45.50000000000038,-42.63349863709229
45.60000000000038,-42.585387123294346
45.70000000000038,-42.5371333430735
45.80000000000038,-42.48873257499977
45.90000000000038,-42.44017996761572
46.000000000000384,-42.39147053439793
46.100000000000385,-42.34259914847091
46.20000000000039,-42.293560537058696
46.30000000000039,-42.24434927565845
46.40000000000039,-42.19495978191934
46.50000000000039,-42.14538630920856
46.60000000000039,-42.0956229398454
46.700000000000394,-42.04566357798248
46.800000000000395,-41.9955019421121
46.9000000000004,-41.945131557173795
47.0000000000004,-41.894545746237554
47.1000000000004,-41.843737621734995
47.2000000000004,-41.79270007620898
47.3000000000004,-41.74142577254967
47.400000000000404,-41.68990713368251
47.500000000000405,-41.63813633167112
47.600000000000406,-41.58610527619473
47.70000000000041,-41.53380560235706
47.80000000000041,-41.481228657779525
47.90000000000041,-41.42836548892799
48.00000000000041,-41.375206826618175
48.10000000000041,-41.32174307063989
48.200000000000415,-41.26796427343528
48.300000000000416,-41.213860122760835
48.40000000000042,-41.15941992325631
48.50000000000042,-41.10463257683744
48.60000000000042,-41.049486561821375
48.70000000000042,-40.99396991068572
48.80000000000042,-40.93807018635286
48.900000000000425,-40.88177445688117
49.000000000000426,-40.82506926843339
49.10000000000043,-40.76794061638015
49.20000000000043,-40.710373914382615
49.30000000000043,-40.65235396128303
49.40000000000043,-40.593864905614765
49.50000000000043,-40.534890207524185
49.600000000000435,-40.475412597875575
49.700000000000436,-40.41541403428624
49.80000000000044,-40.354875653812265
